timestamp,ack_sentence_speaking_time,first_request_response_time,second_request_response_time,first_sentence_speaking_time,second_sentence_speaking_time
2024-01-21 22:09:52,3.56275081635,3.42584681511,3.09474205971,7.45811891556,6.70429897308
2024-01-21 22:10:20,2.90735602379,1.63926386833,1.21243596077,9.15090990067,6.41972994804
2024-01-21 22:10:50,1.45065999031,2.67511487007,1.89380812645,10.1789140701,8.68075489998
2024-01-21 22:11:23,2.76458120346,2.12934303284,5.33072900772,7.32194900513,2.68856096268
2024-01-21 22:11:45,1.90681505203,2.3706638813,3.48332905769,7.22240781784,2.80057287216
2024-01-21 22:12:05,1.67517209053,3.94453406334,6.11957788467,8.05361199379,2.68749690056
2024-01-21 22:12:31,2.93628096581,2.32697105408,1.71140098572,8.91649913788,6.415350914
2024-01-21 22:12:57,1.69171285629,2.67746400833,1.23519492149,7.4356918335,4.92514705658
2024-01-21 22:13:22,3.22277712822,3.51019906998,1.17755317688,9.13404512405,5.73723292351
2024-01-21 22:13:50,2.35025715828,6.08077001572,3.85200691223,10.2583940029,6.79626107216
2024-01-21 22:14:22,3.20817184448,2.56419992447,2.74250411987,8.77417397499,4.27377200127
2024-01-21 22:14:48,2.80062484741,4.58426213264,2.75518083572,9.72495317459,6.01622390747
2024-01-21 22:15:20,2.63761997223,3.13126182556,1.34374499321,9.82237100601,6.43564414978
2024-01-21 22:15:50,2.9678208828,2.6011660099,2.14520001411,7.93900084496,2.24995207787
2024-01-21 22:16:14,1.88701701164,3.54881596565,1.56134390831,7.63782405853,3.50609707832
2024-01-21 22:16:38,1.75811004639,2.44259309769,1.3569829464,7.26692700386,5.18706583977
2024-01-21 22:17:03,2.31546211243,6.22306609154,1.86717987061,8.05264902115,5.96412491798
2024-01-21 22:17:37,3.64289903641,2.53604221344,2.43343019485,8.28540897369,8.06589508057
2024-01-21 22:18:06,2.96884918213,1.67647886276,3.46757102013,9.8892018795,10.8268270493
2024-01-21 22:18:39,2.326846838,2.41500782967,3.10165715218,10.8610930443,10.9573419094
2024-01-21 22:19:13,2.87241911888,2.79003190994,0.996966123581,9.29155898094,2.48388791084
2024-01-21 22:20:07,2.63563609123,2.85455107689,1.49799108505,9.24345993996,8.56729102135
2024-01-21 22:20:38,2.82758498192,3.62142395973,2.81427383423,10.8917171955,7.6471991539
2024-01-21 22:21:09,2.3410680294,2.77288198471,2.7039411068,11.5517599583,11.2336201668
2024-01-21 22:21:44,2.29238700867,3.53101015091,2.41559505463,10.3528678417,11.3041779995
2024-01-21 22:22:20,2.74843907356,2.55806398392,1.4357790947,10.475522995,8.48911190033
2024-01-21 22:22:53,3.22385716438,3.25013899803,2.58663988113,9.36220383644,7.83256292343
2024-01-21 22:23:25,1.69506812096,1.70413398743,1.95608186722,7.4304690361,5.65487909317
2024-01-21 22:23:52,2.91522502899,2.39936900139,1.70727109909,9.41391587257,10.5897409916
2024-01-21 22:24:28,2.39239597321,1.68410491943,3.21223592758,9.35031294823,7.34316492081
2024-01-21 22:24:56,2.92285299301,4.30280709267,1.83533811569,7.59026503563,12.5918240547
2024-01-21 22:25:29,1.88700890541,3.04497599602,1.87285089493,9.20107483864,3.74284291267
2024-01-21 22:25:53,1.73572397232,2.787981987,2.92976307869,10.2147228718,9.01698589325
2024-01-21 22:26:25,2.40123796463,2.19348406792,1.71768784523,9.06152105331,2.42907619476
2024-01-21 22:26:49,2.26681494713,3.27779388428,0.959454059601,13.9532189369,2.69724988937
2024-01-21 22:27:19,1.66875696182,7.84138607979,8.81076407433,8.21541595459,5.07176709175
2024-01-21 22:27:50,3.11072301865,3.2327568531,1.87122797966,8.76503586769,6.6737101078
2024-01-21 22:28:19,3.57037711143,2.87180089951,1.41682600975,8.80944895744,6.56021690369
2024-01-21 22:28:49,2.92805314064,2.22524499893,2.90306806564,11.2160260677,7.00583815575
2024-01-21 22:29:20,3.20780205727,3.16410684586,1.25740599632,8.53445482254,6.06992697716
2024-01-21 22:30:20,2.53463792801,2.56264400482,3.08484077454,8.66772794724,8.65777921677
2024-01-21 22:30:48,1.90036416054,2.09445405006,1.63638591766,9.69441819191,3.63873696327
2024-01-21 22:31:13,2.84287977219,2.1485209465,3.23414301872,9.53058409691,5.63957905769
