timestamp,ack_sentence_speaking_time,first_request_response_time,second_request_response_time,first_sentence_speaking_time,second_sentence_speaking_time
2024-01-21 15:51:08,3.03286194801,2.36824703217,1.00965809822,7.6125190258,4.84026193619
2024-01-21 15:51:33,2.65694189072,3.10450196266,1.3375749588,7.87346792221,4.55802297592
2024-01-21 15:51:59,2.78337001801,2.40620088577,6.06643295288,6.63193392754,7.01555800438
2024-01-21 16:04:18,1.45290493965,4.00330209732,2.23184680939,8.47972989082,4.23271799088
2024-01-21 16:04:44,3.03234910965,2.79589319229,6.69814682007,9.09408998489,4.50329422951
2024-01-21 16:05:12,2.93286991119,2.05312085152,2.72045612335,9.4087100029,6.44307804108
2024-01-21 16:05:39,2.3285639286,5.78560996056,2.37104606628,8.34258103371,5.22644996643
2024-01-21 16:06:09,2.55485892296,3.39813685417,2.24252295494,9.71132588387,10.7033379078
2024-01-21 16:06:43,3.55901813507,3.2405629158,3.0315849781,7.70549201965,4.87476801872
2024-01-21 16:07:09,2.91973996162,4.1207909584,4.05200910568,10.7521181107,5.85668587685
2024-01-21 16:07:39,1.9357380867,3.19876909256,4.53868889809,8.5995798111,4.54337716103
2024-01-21 16:08:05,1.28989100456,4.91845917702,1.94270300865,13.8223159313,2.89383101463
2024-01-21 16:08:37,3.11160612106,6.31662201881,3.32125282288,14.8902199268,6.77505397797
2024-01-21 16:09:14,2.31409287453,4.19697880745,2.19781208038,12.3993349075,5.71014595032
2024-01-21 16:09:44,2.95652103424,3.36684918404,2.86191892624,20.2826929092,6.55493807793
2024-01-21 16:10:24,2.87989497185,2.84528589249,3.24065303802,11.7059659958,10.8454859257
2024-01-21 16:24:58,2.48510789871,3.48493289948,6.57240200043,11.3062338829,6.61908888817
2024-01-21 16:25:31,2.62900185585,2.35088682175,2.20856785774,11.2451329231,6.58264613152
2024-01-21 16:26:04,2.81276297569,2.02503705025,3.69110393524,9.31863212585,10.5629341602
2024-01-21 16:26:39,2.38969922066,2.63740110397,2.24384403229,13.3534300327,5.12024879456
2024-01-21 16:27:14,3.48084306717,4.14540100098,2.5898501873,12.0099840164,6.00267004967
2024-01-21 16:28:11,2.2584002018,3.68936610222,1.60521101952,8.45672798157,7.35966396332
2024-01-21 16:28:41,2.77732086182,4.19200086594,1.16184902191,16.6120591164,3.58517694473
2024-01-21 16:29:14,2.38425183296,6.35724401474,3.33536911011,9.88009500504,11.5674331188
2024-01-21 16:29:55,3.62463998795,3.3137011528,3.44634008408,10.0166611671,10.2808470726
2024-01-21 16:30:33,3.02639508247,5.31875705719,2.11366701126,10.5287749767,2.62760901451
2024-01-21 16:31:01,1.66219997406,3.09465885162,2.06634616852,7.57610702515,3.83697080612
2024-01-21 16:31:25,1.47392916679,4.54409098625,3.36286401749,10.9554839134,7.38578081131
2024-01-21 16:31:58,2.17218399048,4.54298591614,2.92753195763,9.63526105881,10.8647298813
2024-01-21 16:32:35,1.77683997154,2.46792197227,2.13756895065,11.6093759537,3.52868413925
2024-01-21 16:33:00,3.9055109024,5.3625600338,1.47178792953,11.3048100471,1.91188883781
2024-01-21 16:33:30,2.52649593353,5.19736099243,2.95231199265,13.1083791256,6.79923295975
2024-01-21 16:34:05,2.53156805038,4.6112370491,1.80894708633,11.3779199123,4.00125312805
2024-01-21 16:34:36,2.5399389267,2.8452899456,1.47593092918,8.81249904633,2.0734140873
2024-01-21 16:34:58,1.68883490562,4.16500401497,2.57236194611,7.24566507339,5.80197381973
2024-01-21 16:35:29,1.71334290504,7.41504192352,1.97183609009,11.5891821384,4.94263100624
2024-01-21 16:36:04,3.48876714706,2.34563803673,3.59960699081,8.54298496246,5.88560199738
2024-01-21 16:36:34,3.0304338932,2.46543192863,4.87074303627,7.75101804733,3.72381401062
2024-01-21 16:36:59,3.14935803413,4.39001989365,1.49720597267,10.1155891418,2.26946306229
2024-01-21 16:37:28,1.72857189178,3.17517995834,4.03698801994,9.36533403397,12.6320049763
2024-01-21 16:38:03,2.7976360321,5.90607905388,2.22709012032,15.4100151062,2.97188091278
2024-01-21 16:38:39,2.31434798241,1.81093597412,4.19888091087,11.1696250439,7.82755494118
2024-01-21 16:39:09,1.69429111481,3.36108899117,2.13940095901,7.8621430397,3.28417205811
2024-01-21 16:39:38,2.93439006805,3.61865711212,1.1007039547,10.4941689968,4.00001597404
2024-01-21 16:40:05,1.45589518547,2.22054696083,2.27189898491,9.70613908768,2.87101602554
2024-01-21 16:40:30,2.42676401138,3.48597192764,2.60092115402,9.91103816032,12.1086649895
2024-01-21 16:41:04,2.8076210022,3.14083600044,2.23971295357,11.5832359791,5.51334309578
2024-01-21 16:51:31,2.98230099678,3.23146486282,1.00711512566,10.8048779964,2.64298295975
2024-01-21 16:51:57,2.82399606705,2.0503180027,3.50124120712,11.4429678917,8.62207102776
2024-01-21 16:52:29,3.4959051609,3.47957515717,2.45833206177,8.20323204994,7.60630512238
2024-01-21 16:52:58,1.88784003258,9.31285595894,2.52139210701,10.4281418324,8.3113219738
2024-01-21 16:53:39,2.93417096138,7.6941587925,1.38884210587,19.6722710133,2.79687786102
2024-01-21 16:54:21,2.18039608002,4.80349612236,1.63334202766,16.7165210247,8.65804409981
2024-01-21 16:55:03,2.89974093437,3.70934700966,1.19175386429,12.5267691612,4.18519496918
2024-01-21 16:55:33,3.63736009598,3.93205213547,2.6728849411,16.5937600136,8.16090607643
2024-01-21 16:56:13,2.95004010201,5.50118207932,1.598320961,22.8982322216,3.0655400753
2024-01-21 16:56:55,2.31213212013,4.16432595253,1.84381484985,19.5649499893,4.47260189056
2024-01-21 16:57:34,1.45848202705,3.64864587784,2.89808082581,28.1233539581,19.0417189598
2024-01-21 16:58:35,2.31987595558,6.00385308266,2.16336393356,8.64749383926,4.74561977386
2024-01-21 16:59:04,3.11263203621,3.82524585724,1.52797794342,12.3545291424,2.02585887909
2024-01-21 16:59:32,2.29773807526,7.14608597755,1.89002203941,7.55577206612,1.88803696632
2024-01-21 16:59:57,2.21285891533,2.95630788803,1.87985897064,9.36748886108,4.72055912018
2024-01-21 17:00:22,3.21603393555,3.39644789696,3.32148480415,6.06030201912,5.72611713409
2024-01-21 17:00:46,1.25937104225,4.70966506004,1.97997617722,9.95605397224,3.55926585197
2024-01-21 17:01:16,2.30629110336,4.36645698547,4.39011096954,10.4028120041,9.42414093018
2024-01-21 17:01:53,2.80862402916,16.2513780594,0.958632946014,14.8963549137,3.38898301125
2024-01-21 17:02:39,2.64881682396,3.76820898056,3.96952986717,14.2053182125,13.3482191563
2024-01-21 17:03:18,2.76919412613,3.10618209839,1.25176692009,7.73711180687,3.61238598824
2024-01-21 17:03:44,3.50089216232,3.98055791855,1.56770706177,12.2113289833,2.62196993828
2024-01-21 17:04:12,1.27720689774,2.53138113022,1.29046607018,5.52707409859,1.94223308563
2024-01-21 17:04:32,2.66542482376,4.00200796127,2.11903309822,12.435945034,7.11837506294
2024-01-21 17:05:04,1.95478820801,2.34864783287,1.61439609528,7.15715789795,3.08165001869
2024-01-21 17:05:55,2.92874789238,3.55061101913,1.08181405067,7.61460709572,3.53737592697
2024-01-21 17:06:21,3.49257588387,5.50886797905,1.34122300148,16.6951899529,4.68867516518
2024-01-21 17:06:56,2.66324186325,3.28653120995,1.62081503868,8.40868496895,3.62920999527
2024-01-21 17:07:23,2.56165003777,3.39745092392,1.88782095909,10.2378361225,4.95800685883
2024-01-21 17:07:49,2.67288184166,2.83655309677,3.20068383217,10.9622318745,8.3994679451
2024-01-21 17:08:20,2.92509388924,2.22852301598,5.17483210564,6.04258012772,7.68106412888
2024-01-21 17:08:47,3.499158144,3.39539790154,2.81757998466,7.79967689514,4.41842198372
2024-01-21 17:09:12,2.96083593369,2.59704089165,1.61136507988,7.26006293297,3.30705595016
2024-01-21 17:09:35,1.86448907852,3.04997301102,1.53444099426,9.70349097252,7.07511901855
2024-01-21 17:10:04,2.87402105331,2.83299016953,2.31368112564,9.17430090904,4.62392997742
2024-01-21 17:10:29,2.80401396751,4.04997992516,2.62643313408,12.2547810078,9.25789999962
2024-01-21 17:11:05,3.5832657814,6.36087703705,1.38189983368,10.4689660072,2.82898497581
2024-01-21 17:11:33,2.77931594849,3.86271286011,1.56452989578,6.41856884956,6.95199012756
2024-01-21 17:11:59,3.02961206436,2.31843900681,2.60769295692,6.9580578804,9.66202497482
2024-01-21 17:12:26,1.72938799858,6.01329803467,1.67342114449,12.2089169025,3.00647783279
2024-01-21 17:12:57,2.94550085068,3.92474913597,3.30179715157,11.5339410305,11.9206299782
2024-01-21 17:13:35,3.23401999474,1.93341708183,1.55110001564,7.88963007927,3.07370591164
2024-01-21 17:14:00,3.79544186592,2.04377698898,1.49251198769,12.3521888256,7.91781210899
2024-01-21 17:14:38,1.76742005348,4.43689489365,4.37077212334,8.97229790688,3.18762397766
2024-01-21 17:15:04,3.06166195869,5.98326802254,1.17239308357,10.2106540203,4.17441511154
2024-01-21 17:15:34,3.62118577957,3.45443797112,2.602902174,7.69282007217,4.72136688232
2024-01-21 17:15:58,2.27523088455,1.88420605659,3.02157711983,9.1399409771,6.79018902779
2024-01-21 17:16:27,3.56258201599,4.86373400688,1.68575501442,17.0095160007,4.32798409462
2024-01-21 17:17:07,2.54125094414,2.59587311745,7.2723698616,8.44282984734,6.44744801521
2024-01-21 17:17:35,3.86253905296,3.0311357975,1.69220495224,10.8701999187,6.91653704643
2024-01-21 17:18:04,3.23421382904,3.05772686005,3.75263905525,8.17640089989,12.6000311375
2024-01-21 17:18:37,2.77628588676,3.51106119156,1.10448789597,18.3850190639,3.21822309494
2024-01-21 17:19:21,3.1027200222,2.33961081505,5.42524218559,11.5544769764,5.88836693764
2024-01-21 17:28:58,1.97866082191,3.48179912567,4.09990000725,8.56715297699,11.5791101456
